"Train","Validation","K","G","model_type","n_rbf","lambda","c","poly","auc","mad.auc.","ams","mad.ams.","aucv","mad.aucv.","amsv","mad.amsv."
"t","b",10,3,"logistic_model",1,0.01,1,3,0.809700915849764,0.0616009747934546,1.89169878934917,0.878929699552067,0.781333333333333,0.0400301999999999,1.69533373607702,0.813307008100487
"t","b",10,3,"logistic_model",2,0.01,1,3,0.809761837215699,0.0589526780026422,1.88033182627819,0.885084587507539,0.765,0.0163086,1.61531886876059,0.795485395916257
"t","b",10,3,"logistic_model",0,0.0562341325190349,NA,3,0.809679420519939,0.0595279351268098,1.88891290092986,0.885082148412858,0.799,0.0370649999999999,1.70927726938455,0.902913592519819
"t","b",10,3,"logistic_model",1,0.0562341325190349,NA,3,0.809781324163262,0.0605810615596012,1.88687450704571,0.882442000409521,0.771333333333333,0.0044478,1.65479068341203,0.722214972057653
"t","b",10,3,"logistic_model",2,0.0562341325190349,NA,3,0.809781324163262,0.0605810615596012,1.88687450704571,0.882442000409521,0.748666666666667,0.0726474000000001,1.59777852222289,0.849483507840534
"t","b",10,3,"logistic_model",0,0.316227766016838,NA,3,0.809694523410479,0.059560897481066,1.87986169398446,0.870303400912604,0.799,0.0370649999999999,1.70930950974766,0.901661313994295
"t","b",10,3,"logistic_model",1,0.316227766016838,NA,3,0.809772862932216,0.0605543067638017,1.88681165350849,0.883322873974217,0.771333333333333,0.0044478,1.65465099482796,0.723125258955303
"t","b",10,3,"logistic_model",0,1.77827941003892,NA,3,0.809778607588366,0.0586332313596016,1.88480763405113,0.878033870198767,0.799,0.0370649999999999,1.70903329877453,0.913213518537647
"t","b",10,3,"logistic_model",2,0.316227766016838,NA,3,0.809772862932216,0.0605543067638017,1.88681165350849,0.883322873974217,0.748666666666667,0.0726474000000001,1.59805354787434,0.849253366005938
"t","b",10,3,"logistic_model",1,1.77827941003892,NA,3,0.809779108451651,0.0605799104463558,1.88608741498953,0.882351490173209,0.771333333333333,0.0044478,1.65507509790101,0.723611543288247
"t","b",10,3,"logistic_model",0,10,NA,3,0.809768308757173,0.0601026754618594,1.87819915499451,0.877730055868025,0.799333333333333,0.0385475999999999,1.7089498446325,0.937854401648552
"t","b",10,3,"logistic_model",2,1.77827941003892,NA,3,0.809779108451651,0.0605799104463558,1.88608741498953,0.882351490173209,0.749333333333333,0.0726474000000001,1.59867372608506,0.846673742557219
"t","b",10,3,"logistic_model",1,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.772333333333333,0.0014826,1.65296206686616,0.731922461628031
"t","b",10,3,"logistic_model",3,0.01,1,3,0.809722975672586,0.0612126072686554,1.88622829962445,0.901941579442205,0.695,0.1378818,1.4301047460468,1.54033642485669
"t","b",10,3,"logistic_model",2,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.751,0.0800604000000001,1.59929453592589,0.832535029704461
"t","b",10,3,"logistic_model",4,0.01,1,3,0.809784610245714,0.0605723249310686,1.8869432865233,0.882442000409521,0.754333333333333,0.0014826,1.60126507906402,0.655818847144821
"t","b",10,3,"logistic_model",3,0.0562341325190349,NA,3,0.809781324163262,0.0605810615596012,1.88687450704571,0.882442000409521,0.776333333333333,0.0103782,1.65289125045939,0.686645628547032
"t","b",10,3,"logistic_model",5,0.01,1,3,0.809784610245714,0.0605723249310686,1.8869432865233,0.882442000409521,0.732,0.0059304,1.48769395445917,1.18602921940987
"t","b",10,3,"logistic_model",3,0.316227766016838,NA,3,0.809772862932216,0.0605543067638017,1.88681165350849,0.883322873974217,0.776333333333333,0.0103782,1.65239962466158,0.681694444935665
"t","b",10,3,"logistic_model",4,0.0562341325190349,NA,3,0.809781324163262,0.0605810615596012,1.88687450704571,0.882442000409521,0.754333333333333,0.0014826,1.60120846809392,0.655577369878194
"t","b",10,3,"logistic_model",5,0.0562341325190349,NA,3,0.809781324163262,0.0605810615596012,1.88687450704571,0.882442000409521,0.732,0.0059304,1.48775658879937,1.18890141790198
"t","b",10,3,"logistic_model",3,1.77827941003892,NA,3,0.809779108451651,0.0605799104463558,1.88608741498953,0.882351490173209,0.775333333333333,0.0059304,1.6497227979037,0.689012425561387
"t","b",10,3,"logistic_model",4,0.316227766016838,NA,3,0.809772862932216,0.0605543067638017,1.88681165350849,0.883322873974217,0.754333333333333,0.0014826,1.60088327415919,0.653666126420887
"t","b",10,3,"logistic_model",3,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.772666666666667,0.0059304,1.64088265685266,0.742811019415324
"t","b",10,3,"logistic_model",5,0.316227766016838,NA,3,0.809772862932216,0.0605543067638017,1.88681165350849,0.883322873974217,0.732666666666667,0.0059304,1.48827976561566,1.18646041666564
"t","b",10,3,"logistic_model",4,1.77827941003892,NA,3,0.809779108451651,0.0605799104463558,1.88608741498953,0.882351490173209,0.754,0.0014826,1.59889456133983,0.650798975285906
"t","b",10,3,"logistic_model",4,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.753666666666667,0.0103782,1.5948013492728,0.671706928742052
"t","b",10,3,"logistic_model",5,1.77827941003892,NA,3,0.809779108451651,0.0605799104463558,1.88608741498953,0.882351490173209,0.735,0.0044478,1.49049507089771,1.17783141075079
"t","b",10,3,"logistic_model",5,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.744,0.0014826,1.50184880382259,1.10423666498398
"t","b",10,3,"logistic_model",0,0.01,1,2,0.822480300434051,0.0206555458754627,1.89083199556745,0.872734873562949,0.807,0.0296519999999999,1.56421125599737,1.50188986021197
"t","b",10,3,"logistic_model",1,0.01,1,2,0.822501536164282,0.0168693691697912,1.87384381752028,0.880287067973646,0.806333333333333,0.0281693999999999,1.59800289200585,1.40641246406387
"t","b",10,3,"logistic_model",2,0.01,1,2,0.822418703190401,0.0220515237183339,1.8679651042672,0.891177255065303,0.799333333333333,0.0029652,1.55310504390727,1.60084191148797
"t","b",10,3,"logistic_model",0,0.0215443469003188,NA,2,0.822413236755206,0.0210432999248299,1.8735343728284,0.875683202687271,0.807,0.0296519999999999,1.56483846246757,1.49227724326601
"t","b",10,3,"logistic_model",1,0.0215443469003188,NA,2,0.822481394307243,0.0171824506102021,1.87069263509799,0.891151701629202,0.806666666666667,0.0296519999999999,1.57984918283654,1.45342379853919
"t","b",10,3,"logistic_model",2,0.0215443469003188,NA,2,0.822481394307243,0.0171824506102021,1.87069263509799,0.891151701629202,0.805666666666667,0.0252041999999999,1.57309281931445,1.4980217307207
"t","b",10,3,"logistic_model",0,0.0464158883361278,NA,2,0.822383735227889,0.0187225605396635,1.87724889468903,0.890883338689634,0.807,0.0296519999999999,1.5683475094105,1.48034366104328
"t","b",10,3,"logistic_model",1,0.0464158883361278,NA,2,0.822474642245021,0.0171824232886356,1.87070913384639,0.89167281666073,0.806666666666667,0.0296519999999999,1.58302455607823,1.45284617286233
"t","b",10,3,"logistic_model",0,0.1,NA,2,0.822464648402454,0.0186654772746684,1.87595229102289,0.875869697441536,0.807333333333333,0.029652,1.57335535912723,1.47999143166046
"t","b",10,3,"logistic_model",2,0.0464158883361278,NA,2,0.822474642245021,0.0171824232886356,1.87070913384639,0.89167281666073,0.806,0.0266867999999999,1.57544113716145,1.48385208192084
"t","b",10,3,"logistic_model",1,0.1,NA,2,0.822454580161269,0.0171907578165199,1.87069855679467,0.891703067744855,0.807,0.0311345999999999,1.58744197262749,1.43606674787434
"t","b",10,3,"logistic_model",0,0.215443469003188,NA,2,0.822426625018514,0.0189814261073681,1.87827325701871,0.897361996871809,0.808,0.029652,1.58179657035608,1.45744699504469
"t","b",10,3,"logistic_model",2,0.1,NA,2,0.822454580161269,0.0171907578165199,1.87069855679467,0.891703067744855,0.806333333333333,0.0281693999999999,1.58053817127756,1.46431703853228
"t","b",10,3,"logistic_model",0,0.464158883361278,NA,2,0.822321612959848,0.0212760206188513,1.87435448327626,0.897875908246293,0.808666666666667,0.029652,1.59740749377898,1.38947567267138
"t","b",10,3,"logistic_model",1,0.215443469003188,NA,2,0.822438447377985,0.0172165882461538,1.87087308694457,0.896908029392241,0.807666666666667,0.0311346,1.5970774270041,1.37169595787064
"t","b",10,3,"logistic_model",0,1,NA,2,0.822274875006659,0.0169953430687953,1.87325324993292,0.890426809277797,0.809666666666667,0.029652,1.62138301876748,1.30158873930198
"t","b",10,3,"logistic_model",2,0.215443469003188,NA,2,0.822438447377985,0.0172165882461538,1.87087308694457,0.896908029392241,0.807,0.0311345999999999,1.59022950647199,1.38959605036125
"t","b",10,3,"logistic_model",1,0.464158883361278,NA,2,0.822397674671128,0.0172165003341214,1.87129638377673,0.897476051479702,0.808333333333333,0.0311346,1.6127680087777,1.30312750325832
"t","b",10,3,"logistic_model",0,2.15443469003188,NA,2,0.822069373558288,0.0199914858920058,1.87016588429849,0.882320360663037,0.810333333333333,0.029652,1.64978679800865,1.2298682415088
"t","b",10,3,"logistic_model",2,0.464158883361278,NA,2,0.822397674671128,0.0172165003341214,1.87129638377673,0.897476051479702,0.808,0.0311346,1.60851323960816,1.34317726948879
"t","b",10,3,"logistic_model",1,1,NA,2,0.82229664420116,0.0173210592011188,1.87168096797877,0.901314535501787,0.809333333333333,0.0311346,1.6375294971547,1.22272467533216
"t","b",10,3,"logistic_model",0,4.64158883361278,NA,2,0.821858421714301,0.0189665793553195,1.87198380765715,0.902038745006167,0.810333333333333,0.029652,1.6722113797465,1.21791812142558
"t","b",10,3,"logistic_model",1,2.15443469003188,NA,2,0.822124385502716,0.0174011312829318,1.87173513416125,0.911743210273102,0.81,0.0311346,1.66641652535477,1.19860813320765
"t","b",10,3,"logistic_model",2,1,NA,2,0.82229664420116,0.0173210592011188,1.87168096797877,0.901314535501787,0.809333333333333,0.0311346,1.63548951844437,1.18050249419752
"t","b",10,3,"logistic_model",0,10,NA,2,0.821472662962857,0.0223711821456943,1.86598544100326,0.883902431699344,0.810333333333333,0.029652,1.68633981663008,1.17340556939343
"t","b",10,3,"logistic_model",1,4.64158883361278,NA,2,0.821864822048946,0.0175402687087582,1.87164919946281,0.918160161774829,0.81,0.0311346,1.69091972296694,1.16190325739459
"t","b",10,3,"logistic_model",2,2.15443469003188,NA,2,0.822124385502716,0.0174011312829318,1.87173513416125,0.911743210273102,0.810333333333333,0.0311346,1.66602529903694,1.16020400780277
"t","b",10,3,"logistic_model",3,0.01,1,2,0.822448365037845,0.0187839061768261,1.86365914978349,0.89694983039373,0.79,0.014826,1.53473797817343,1.4737008937181
"t","b",10,3,"logistic_model",1,10,NA,2,0.821542491399986,0.0176532108997526,1.8668785590346,0.929885860288428,0.81,0.0311346,1.70451956747998,1.11239495956058
"t","b",10,3,"logistic_model",2,4.64158883361278,NA,2,0.821864822048946,0.0175402687087582,1.87164919946281,0.918160161774829,0.810333333333333,0.0311346,1.69113883567913,1.12283706038317
"t","b",10,3,"logistic_model",3,0.0215443469003188,NA,2,0.822481394307243,0.0171824506102021,1.87069263509799,0.891151701629202,0.800333333333333,0.0311345999999999,1.48014837771408,1.81422475535744
"t","b",10,3,"logistic_model",4,0.01,1,2,0.822480266864958,0.0171997788092213,1.87071432983583,0.892043380367807,0.798666666666667,0.0252041999999999,1.31234042335204,1.55966127895448
"t","b",10,3,"logistic_model",2,10,NA,2,0.821542491399986,0.0176532108997526,1.8668785590346,0.929885860288428,0.81,0.0311346,1.70444924356637,1.0999763711911
"t","b",10,3,"logistic_model",3,0.0464158883361278,NA,2,0.822474642245021,0.0171824232886356,1.87070913384639,0.89167281666073,0.800333333333333,0.0311345999999999,1.48272695500366,1.79320250475491
"t","b",10,3,"logistic_model",4,0.0215443469003188,NA,2,0.822481394307243,0.0171824506102021,1.87069263509799,0.891151701629202,0.798666666666667,0.0252041999999999,1.31446585112973,1.56180742417989
"t","b",10,3,"logistic_model",5,0.01,1,2,0.822480266864958,0.0171997788092213,1.87071432983583,0.892043380367807,0.783,0.0326172,1.37513371041435,1.78221206103139
"t","b",10,3,"logistic_model",3,0.1,NA,2,0.822454580161269,0.0171907578165199,1.87069855679467,0.891703067744855,0.801,0.0340997999999999,1.48847116153631,1.72309337428313
"t","b",10,3,"logistic_model",4,0.0464158883361278,NA,2,0.822474642245021,0.0171824232886356,1.87070913384639,0.89167281666073,0.799,0.0266867999999999,1.31625779555814,1.56330537056352
"t","b",10,3,"logistic_model",3,0.215443469003188,NA,2,0.822438447377985,0.0172165882461538,1.87087308694457,0.896908029392241,0.801333333333333,0.0355823999999999,1.50051072975404,1.69888153165844
"t","b",10,3,"logistic_model",5,0.0215443469003188,NA,2,0.822481394307243,0.0171824506102021,1.87069263509799,0.891151701629202,0.783333333333333,0.0311346,1.37777103191752,1.78803017561025
"t","b",10,3,"logistic_model",4,0.1,NA,2,0.822454580161269,0.0171907578165199,1.87069855679467,0.891703067744855,0.799333333333333,0.0281693999999999,1.31895755729307,1.56321322325023
"t","b",10,3,"logistic_model",3,0.464158883361278,NA,2,0.822397674671128,0.0172165003341214,1.87129638377673,0.897476051479702,0.802333333333333,0.0400301999999999,1.52268203614462,1.61152035506729
"t","b",10,3,"logistic_model",5,0.0464158883361278,NA,2,0.822474642245021,0.0171824232886356,1.87070913384639,0.89167281666073,0.784,0.0281694,1.38001849099742,1.78572232314359
"t","b",10,3,"logistic_model",4,0.215443469003188,NA,2,0.822438447377985,0.0172165882461538,1.87087308694457,0.896908029392241,0.8,0.0311345999999999,1.32561046858169,1.63831604371597
"t","b",10,3,"logistic_model",3,1,NA,2,0.82229664420116,0.0173210592011188,1.87168096797877,0.901314535501787,0.803333333333333,0.0444779999999999,1.5599712650912,1.52906972997723
"t","b",10,3,"logistic_model",5,0.1,NA,2,0.822454580161269,0.0171907578165199,1.87069855679467,0.891703067744855,0.785666666666667,0.0207564,1.38557393782933,1.78119169381555
"t","b",10,3,"logistic_model",3,2.15443469003188,NA,2,0.822124385502716,0.0174011312829318,1.87173513416125,0.911743210273102,0.804,0.0459605999999999,1.61097943019261,1.37158635107712
"t","b",10,3,"logistic_model",4,0.464158883361278,NA,2,0.822397674671128,0.0172165003341214,1.87129638377673,0.897476051479702,0.801,0.0355823999999999,1.33917152284102,1.75941082457121
"t","b",10,3,"logistic_model",5,0.215443469003188,NA,2,0.822438447377985,0.0172165882461538,1.87087308694457,0.896908029392241,0.788,0.0103782,1.39456253115008,1.81556713596328
"t","b",10,3,"logistic_model",3,4.64158883361278,NA,2,0.821864822048946,0.0175402687087582,1.87164919946281,0.918160161774829,0.805,0.0474431999999999,1.65902640634988,1.19937265890379
"t","b",10,3,"logistic_model",4,1,NA,2,0.82229664420116,0.0173210592011188,1.87168096797877,0.901314535501787,0.802666666666667,0.0415127999999999,1.36454284781452,1.89240510152789
"t","b",10,3,"logistic_model",5,0.464158883361278,NA,2,0.822397674671128,0.0172165003341214,1.87129638377673,0.897476051479702,0.791,0.0029652,1.4100598404402,1.79850297034227
"t","b",10,3,"logistic_model",3,10,NA,2,0.821542491399986,0.0176532108997526,1.8668785590346,0.929885860288428,0.804333333333333,0.0415127999999999,1.67219649802409,1.14675179907298
"t","b",10,3,"logistic_model",4,2.15443469003188,NA,2,0.822124385502716,0.0174011312829318,1.87173513416125,0.911743210273102,0.803666666666667,0.0444779999999999,1.40207158293375,1.89612317482019
"t","b",10,3,"logistic_model",5,1,NA,2,0.82229664420116,0.0173210592011188,1.87168096797877,0.901314535501787,0.794333333333333,0.0192737999999999,1.4359192267606,1.79935824108862
"t","b",10,3,"logistic_model",4,4.64158883361278,NA,2,0.821864822048946,0.0175402687087582,1.87164919946281,0.918160161774829,0.805333333333333,0.0474431999999999,1.44880619737315,1.81515017996511
"t","b",10,3,"logistic_model",5,2.15443469003188,NA,2,0.822124385502716,0.0174011312829318,1.87173513416125,0.911743210273102,0.797333333333333,0.0326171999999999,1.46750239801106,1.68533423751668
"t","b",10,3,"logistic_model",4,10,NA,2,0.821542491399986,0.0176532108997526,1.8668785590346,0.929885860288428,0.806,0.0444779999999999,1.48259537687225,1.72356878773797
"t","b",10,3,"logistic_model",5,4.64158883361278,NA,2,0.821864822048946,0.0175402687087582,1.87164919946281,0.918160161774829,0.798333333333333,0.0385475999999999,1.49670398817267,1.64733624821789
"t","b",10,3,"logistic_model",5,10,NA,2,0.821542491399986,0.0176532108997526,1.8668785590346,0.929885860288428,0.797333333333333,0.0370649999999999,1.50419283829265,1.61068060119668
"t","b",10,3,"logistic_model",0,0.01,1,3,0.809745735410383,0.0636884153061391,1.88701419352982,0.907010006319116,0.799,0.0370649999999999,1.70939025923341,0.901041019462237
"t","b",10,3,"logistic_model",1,0.01,1,3,0.809718013338333,0.0586477218878752,1.88870388696387,0.87450440178942,0.781333333333333,0.0400301999999999,1.69533373607702,0.813307008100487
"t","b",10,3,"logistic_model",2,0.01,1,3,0.809743141313908,0.0636262814374466,1.87919843761141,0.890886800871941,0.765,0.0163086,1.61531886876059,0.795485395916257
"t","b",10,3,"logistic_model",0,0.0215443469003188,NA,3,0.809703221299486,0.0603988883300211,1.8803350611907,0.899122467424316,0.799,0.0370649999999999,1.70928543047916,0.902783588432457
"t","b",10,3,"logistic_model",1,0.0215443469003188,NA,3,0.80978238400029,0.0605810615596012,1.88691507680571,0.882442000409521,0.771333333333333,0.0044478,1.65482272323929,0.72247915399042
"t","b",10,3,"logistic_model",2,0.0215443469003188,NA,3,0.80978238400029,0.0605810615596012,1.88691507680571,0.882442000409521,0.748666666666667,0.0726474000000001,1.5977601538717,0.849353691071702
"t","b",10,3,"logistic_model",0,0.0464158883361278,NA,3,0.809775041634648,0.0620010643664634,1.89307655759893,0.872089003300002,0.799,0.0370649999999999,1.70923795773856,0.902754619138044
"t","b",10,3,"logistic_model",1,0.0464158883361278,NA,3,0.809782013003316,0.0605810615596012,1.88688924928089,0.882442000409521,0.771333333333333,0.0044478,1.65476127564865,0.722514617394506
"t","b",10,3,"logistic_model",0,0.1,NA,3,0.80974330872693,0.0573874837498016,1.88456898473794,0.898580608511896,0.799,0.0370649999999999,1.7092835650833,0.90260848905698
"t","b",10,3,"logistic_model",2,0.0464158883361278,NA,3,0.809782013003316,0.0605810615596012,1.88688924928089,0.882442000409521,0.748666666666667,0.0726474000000001,1.59777089698199,0.849552544862069
"t","b",10,3,"logistic_model",1,0.1,NA,3,0.809779736493173,0.0605633158474352,1.88683937249432,0.883556360346127,0.771333333333333,0.0044478,1.65474725653425,0.722088550771592
"t","b",10,3,"logistic_model",0,0.215443469003188,NA,3,0.809755312082148,0.0634759865967178,1.87872756408583,0.877973044710964,0.799,0.0370649999999999,1.70937237205016,0.899374653469671
"t","b",10,3,"logistic_model",2,0.1,NA,3,0.809779736493173,0.0605633158474352,1.88683937249432,0.883556360346127,0.748666666666667,0.0726474000000001,1.59786116159058,0.849807773874233
"t","b",10,3,"logistic_model",0,0.464158883361278,NA,3,0.80975000661325,0.0571658730187209,1.88492235711985,0.889682033760327,0.799,0.0370649999999999,1.70922346648781,0.903701677504566
"t","b",10,3,"logistic_model",1,0.215443469003188,NA,3,0.809775403031277,0.0605631849704562,1.8868258300433,0.883556360346127,0.771333333333333,0.0044478,1.65469102295889,0.72259876728479
"t","b",10,3,"logistic_model",0,1,NA,3,0.809739707079545,0.0569383541828547,1.87070354621488,0.875531528770409,0.799,0.0370649999999999,1.70900457635427,0.909039111209832
"t","b",10,3,"logistic_model",2,0.215443469003188,NA,3,0.809775403031277,0.0605631849704562,1.8868258300433,0.883556360346127,0.748666666666667,0.0726474000000001,1.5979632598823,0.849418020378914
"t","b",10,3,"logistic_model",1,0.464158883361278,NA,3,0.809777111780416,0.0605813715382211,1.88664590498915,0.883322873974217,0.771333333333333,0.0044478,1.65456711468504,0.723817545877635
"t","b",10,3,"logistic_model",0,2.15443469003188,NA,3,0.809721661751014,0.0608888027848556,1.88352661442541,0.882942419078491,0.799,0.0370649999999999,1.70902480138291,0.915552659813223
"t","b",10,3,"logistic_model",2,0.464158883361278,NA,3,0.809777111780416,0.0605813715382211,1.88664590498915,0.883322873974217,0.748666666666667,0.0726474000000001,1.59798464283675,0.849253974779238
"t","b",10,3,"logistic_model",1,1,NA,3,0.809778243893437,0.0606073658076138,1.8865968421653,0.880654142743118,0.771333333333333,0.0044478,1.65488398519993,0.724820253921297
"t","b",10,3,"logistic_model",0,4.64158883361278,NA,3,0.809783541083535,0.0594090895984234,1.88867686994973,0.895292168691982,0.799,0.0370649999999999,1.70872926311692,0.920135215761696
"t","b",10,3,"logistic_model",1,2.15443469003188,NA,3,0.809787054476177,0.0605701312745435,1.88602594633787,0.883022851430643,0.771333333333333,0.0044478,1.65505861548657,0.72327715197093
"t","b",10,3,"logistic_model",0,10,NA,3,0.809766874201176,0.0624094498856022,1.87031743304797,0.913353612162136,0.799333333333333,0.0385475999999999,1.7089498446325,0.937854401648552
"t","b",10,3,"logistic_model",2,1,NA,3,0.809778243893437,0.0606073658076138,1.8865968421653,0.880654142743118,0.749,0.0741300000000001,1.59803132792811,0.847858817538304
"t","b",10,3,"logistic_model",1,4.64158883361278,NA,3,0.809781857403171,0.0605258892792136,1.88588870565335,0.880863635161661,0.771666666666667,0.0029652,1.65514365405931,0.729987247440095
"t","b",10,3,"logistic_model",2,2.15443469003188,NA,3,0.809787054476177,0.0605701312745435,1.88602594633787,0.883022851430643,0.749333333333333,0.0726474000000001,1.59838579614299,0.84514844909944
"t","b",10,3,"logistic_model",3,0.01,1,3,0.809703429078464,0.0624110673429319,1.87615169044689,0.883941808979367,0.695,0.1378818,1.4301047460468,1.54033642485669
"t","b",10,3,"logistic_model",1,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.772333333333333,0.0014826,1.65296206686616,0.731922461628031
"t","b",10,3,"logistic_model",2,4.64158883361278,NA,3,0.809781857403171,0.0605258892792136,1.88588870565335,0.880863635161661,0.75,0.0756126000000001,1.59772385580318,0.839808948142417
"t","b",10,3,"logistic_model",3,0.0215443469003188,NA,3,0.80978238400029,0.0605810615596012,1.88691507680571,0.882442000409521,0.776333333333333,0.0103782,1.65282288409453,0.687364617093582
"t","b",10,3,"logistic_model",4,0.01,1,3,0.809784610245714,0.0605723249310686,1.8869432865233,0.882442000409521,0.754333333333333,0.0014826,1.60126507906402,0.655818847144821
"t","b",10,3,"logistic_model",2,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.751,0.0800604000000001,1.59929453592589,0.832535029704461
"t","b",10,3,"logistic_model",3,0.0464158883361278,NA,3,0.809782013003316,0.0605810615596012,1.88688924928089,0.882442000409521,0.776333333333333,0.0103782,1.65284139311717,0.686022188623978
"t","b",10,3,"logistic_model",4,0.0215443469003188,NA,3,0.80978238400029,0.0605810615596012,1.88691507680571,0.882442000409521,0.754333333333333,0.0014826,1.60121516812141,0.656176901010813
"t","b",10,3,"logistic_model",5,0.01,1,3,0.809784610245714,0.0605723249310686,1.8869432865233,0.882442000409521,0.732,0.0059304,1.48769395445917,1.18602921940987
"t","b",10,3,"logistic_model",3,0.1,NA,3,0.809779736493173,0.0605633158474352,1.88683937249432,0.883556360346127,0.776333333333333,0.0103782,1.65264048854646,0.685143518150836
"t","b",10,3,"logistic_model",4,0.0464158883361278,NA,3,0.809782013003316,0.0605810615596012,1.88688924928089,0.882442000409521,0.754333333333333,0.0014826,1.6012260868918,0.655906690962041
"t","b",10,3,"logistic_model",3,0.215443469003188,NA,3,0.809775403031277,0.0605631849704562,1.8868258300433,0.883556360346127,0.776333333333333,0.0103782,1.65239484947348,0.683504559680276
"t","b",10,3,"logistic_model",5,0.0215443469003188,NA,3,0.80978238400029,0.0605810615596012,1.88691507680571,0.882442000409521,0.732,0.0059304,1.48766769270124,1.18738890241511
"t","b",10,3,"logistic_model",4,0.1,NA,3,0.809779736493173,0.0605633158474352,1.88683937249432,0.883556360346127,0.754333333333333,0.0014826,1.60110783268286,0.65654799249468
"t","b",10,3,"logistic_model",3,0.464158883361278,NA,3,0.809777111780416,0.0605813715382211,1.88664590498915,0.883322873974217,0.776,0.00889560000000001,1.65217403425737,0.684600839953665
"t","b",10,3,"logistic_model",5,0.0464158883361278,NA,3,0.809782013003316,0.0605810615596012,1.88688924928089,0.882442000409521,0.732,0.0059304,1.48773730217625,1.18890141790198
"t","b",10,3,"logistic_model",3,1,NA,3,0.809778243893437,0.0606073658076138,1.8865968421653,0.880654142743118,0.775666666666667,0.00741300000000001,1.65110842272075,0.691041750186538
"t","b",10,3,"logistic_model",4,0.215443469003188,NA,3,0.809775403031277,0.0605631849704562,1.8868258300433,0.883556360346127,0.754333333333333,0.0014826,1.60112529490052,0.655785349707288
"t","b",10,3,"logistic_model",5,0.1,NA,3,0.809779736493173,0.0605633158474352,1.88683937249432,0.883556360346127,0.732,0.0059304,1.48786389075073,1.18892070908734
"t","b",10,3,"logistic_model",3,2.15443469003188,NA,3,0.809787054476177,0.0605701312745435,1.88602594633787,0.883022851430643,0.775,0.0044478,1.64915499280341,0.688513318505016
"t","b",10,3,"logistic_model",4,0.464158883361278,NA,3,0.809777111780416,0.0605813715382211,1.88664590498915,0.883322873974217,0.754333333333333,0.0014826,1.60042116421996,0.65237087778253
"t","b",10,3,"logistic_model",3,4.64158883361278,NA,3,0.809781857403171,0.0605258892792136,1.88588870565335,0.880863635161661,0.774,0,1.6450180133855,0.721021234949376
"t","b",10,3,"logistic_model",5,0.215443469003188,NA,3,0.809775403031277,0.0605631849704562,1.8868258300433,0.883556360346127,0.732333333333333,0.0059304,1.48800414065045,1.18811342211191
"t","b",10,3,"logistic_model",4,1,NA,3,0.809778243893437,0.0606073658076138,1.8865968421653,0.880654142743118,0.754,0,1.59961574129911,0.652726353474615
"t","b",10,3,"logistic_model",3,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.772666666666667,0.0059304,1.64088265685266,0.742811019415324
"t","b",10,3,"logistic_model",5,0.464158883361278,NA,3,0.809777111780416,0.0605813715382211,1.88664590498915,0.883322873974217,0.732666666666667,0.0059304,1.48841390504076,1.18835049415896
"t","b",10,3,"logistic_model",4,2.15443469003188,NA,3,0.809787054476177,0.0605701312745435,1.88602594633787,0.883022851430643,0.753666666666667,0.0029652,1.59821577995659,0.649329707418406
"t","b",10,3,"logistic_model",5,1,NA,3,0.809778243893437,0.0606073658076138,1.8865968421653,0.880654142743118,0.733666666666667,0.0059304,1.48928700182899,1.18157548809008
"t","b",10,3,"logistic_model",4,4.64158883361278,NA,3,0.809781857403171,0.0605258892792136,1.88588870565335,0.880863635161661,0.753666666666667,0.0059304,1.59749031485118,0.655588425456312
"t","b",10,3,"logistic_model",4,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.753666666666667,0.0103782,1.5948013492728,0.671706928742052
"t","b",10,3,"logistic_model",5,2.15443469003188,NA,3,0.809787054476177,0.0605701312745435,1.88602594633787,0.883022851430643,0.735666666666667,0.0044478,1.49085581727878,1.1746451578932
"t","b",10,3,"logistic_model",5,4.64158883361278,NA,3,0.809781857403171,0.0605258892792136,1.88588870565335,0.880863635161661,0.738666666666667,0.0044478,1.49531619015457,1.14586317132844
"t","b",10,3,"logistic_model",5,10,NA,3,0.809792035833019,0.0607137380424497,1.88386051929032,0.881728812674553,0.744,0.0014826,1.50184880382259,1.10423666498398
